ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME
11986,"Grand Rapids, MI",13487,"Minneapolis, MN"
11986,"Grand Rapids, MI",13930,"Chicago, IL"
11986,"Grand Rapids, MI",12953,"New York, NY"
11986,"Grand Rapids, MI",11433,"Detroit, MI"
11986,"Grand Rapids, MI",11292,"Denver, CO"
11986,"Grand Rapids, MI",10821,"Baltimore, MD"
11986,"Grand Rapids, MI",13232,"Chicago, IL"
11986,"Grand Rapids, MI",10821,"Baltimore, MD"
11986,"Grand Rapids, MI",12264,"Washington, DC"
11986,"Grand Rapids, MI",13232,"Chicago, IL"
11986,"Grand Rapids, MI",10821,"Baltimore, MD"
11986,"Grand Rapids, MI",13232,"Chicago, IL"
11995,"Greensboro/High Point, NC",13891,"Ontario, CA"
11995,"Greensboro/High Point, NC",13461,"Smyrna, TN"
11995,"Greensboro/High Point, NC",14574,"Roanoke, VA"
11995,"Greensboro/High Point, NC",14730,"Louisville, KY"
11995,"Greensboro/High Point, NC",13930,"Chicago, IL"
11995,"Greensboro/High Point, NC",11057,"Charlotte, NC"
11995,"Greensboro/High Point, NC",14100,"Philadelphia, PA"
11995,"Greensboro/High Point, NC",10581,"Bangor, ME"
11995,"Greensboro/High Point, NC",11057,"Charlotte, NC"
11995,"Greensboro/High Point, NC",11278,"Washington, DC"
11995,"Greensboro/High Point, NC",11057,"Charlotte, NC"
11995,"Greensboro/High Point, NC",11278,"Washington, DC"
11995,"Greensboro/High Point, NC",11057,"Charlotte, NC"
11995,"Greensboro/High Point, NC",11057,"Charlotte, NC"
11995,"Greensboro/High Point, NC",11057,"Charlotte, NC"
11995,"Greensboro/High Point, NC",13930,"Chicago, IL"
11995,"Greensboro/High Point, NC",13303,"Miami, FL"
11995,"Greensboro/High Point, NC",11057,"Charlotte, NC"
11995,"Greensboro/High Point, NC",11049,"College Station/Bryan, TX"
11995,"Greensboro/High Point, NC",11298,"Dallas/Fort Worth, TX"
11995,"Greensboro/High Point, NC",11618,"Newark, NJ"
11995,"Greensboro/High Point, NC",13244,"Memphis, TN"
11995,"Greensboro/High Point, NC",10194,"Dallas/Fort Worth, TX"
11995,"Greensboro/High Point, NC",11697,"Fort Lauderdale, FL"
11995,"Greensboro/High Point, NC",10721,"Boston, MA"
11995,"Greensboro/High Point, NC",12917,"Columbus, OH"
11995,"Greensboro/High Point, NC",12451,"Jacksonville, FL"
11995,"Greensboro/High Point, NC",10821,"Baltimore, MD"
11995,"Greensboro/High Point, NC",12339,"Indianapolis, IN"
11995,"Greensboro/High Point, NC",10994,"Charleston, SC"
11995,"Greensboro/High Point, NC",13930,"Chicago, IL"
11995,"Greensboro/High Point, NC",13244,"Memphis, TN"
11995,"Greensboro/High Point, NC",10397,"Atlanta, GA"
11995,"Greensboro/High Point, NC",10868,"Columbia, SC"
11995,"Greensboro/High Point, NC",10868,"Columbia, SC"
11995,"Greensboro/High Point, NC",10590,"Bullhead City, AZ"
11995,"Greensboro/High Point, NC",11057,"Charlotte, NC"
11995,"Greensboro/High Point, NC",11973,"Gulfport/Biloxi, MS"
11995,"Greensboro/High Point, NC",11618,"Newark, NJ"
11995,"Greensboro/High Point, NC",12953,"New York, NY"
11995,"Greensboro/High Point, NC",11278,"Washington, DC"
11995,"Greensboro/High Point, NC",11618,"Newark, NJ"
11995,"Greensboro/High Point, NC",11057,"Charlotte, NC"
11995,"Greensboro/High Point, NC",14112,"St. Petersburg, FL"
11995,"Greensboro/High Point, NC",10397,"Atlanta, GA"
11995,"Greensboro/High Point, NC",10397,"Atlanta, GA"
11995,"Greensboro/High Point, NC",10397,"Atlanta, GA"
11995,"Greensboro/High Point, NC",10397,"Atlanta, GA"
11995,"Greensboro/High Point, NC",11618,"Newark, NJ"
11995,"Greensboro/High Point, NC",13230,"Harrisburg, PA"
11995,"Greensboro/High Point, NC",11057,"Charlotte, NC"
11995,"Greensboro/High Point, NC",11433,"Detroit, MI"
11995,"Greensboro/High Point, NC",12953,"New York, NY"
11995,"Greensboro/High Point, NC",11433,"Detroit, MI"
11995,"Greensboro/High Point, NC",12953,"New York, NY"
11995,"Greensboro/High Point, NC",14730,"Louisville, KY"
11995,"Greensboro/High Point, NC",14730,"Louisville, KY"
11996,"Greer, SC",11433,"Detroit, MI"
11996,"Greer, SC",13930,"Chicago, IL"
11996,"Greer, SC",11292,"Denver, CO"
11996,"Greer, SC",14685,"Savannah, GA"
11996,"Greer, SC",11433,"Detroit, MI"
11996,"Greer, SC",13930,"Chicago, IL"
11996,"Greer, SC",11298,"Dallas/Fort Worth, TX"
11996,"Greer, SC",14730,"Louisville, KY"
11996,"Greer, SC",10994,"Charleston, SC"
11996,"Greer, SC",13398,"Morristown, NJ"
11996,"Greer, SC",11057,"Charlotte, NC"
11996,"Greer, SC",14100,"Philadelphia, PA"
11996,"Greer, SC",10431,"Asheville, NC"
11996,"Greer, SC",11057,"Charlotte, NC"
11996,"Greer, SC",14100,"Philadelphia, PA"
11996,"Greer, SC",11278,"Washington, DC"
11996,"Greer, SC",11057,"Charlotte, NC"
11996,"Greer, SC",14100,"Philadelphia, PA"
11996,"Greer, SC",11278,"Washington, DC"
11996,"Greer, SC",11057,"Charlotte, NC"
11996,"Greer, SC",11057,"Charlotte, NC"
11996,"Greer, SC",11298,"Dallas/Fort Worth, TX"
11996,"Greer, SC",11057,"Charlotte, NC"
11996,"Greer, SC",11298,"Dallas/Fort Worth, TX"
11996,"Greer, SC",13303,"Miami, FL"
11996,"Greer, SC",11057,"Charlotte, NC"
11996,"Greer, SC",10155,"Waco, TX"
11996,"Greer, SC",11298,"Dallas/Fort Worth, TX"
11996,"Greer, SC",10868,"Columbia, SC"
11996,"Greer, SC",13244,"Memphis, TN"
11996,"Greer, SC",11973,"Gulfport/Biloxi, MS"
11996,"Greer, SC",11042,"Cleveland, OH"
11996,"Greer, SC",11618,"Newark, NJ"
11996,"Greer, SC",11618,"Newark, NJ"
11996,"Greer, SC",12266,"Houston, TX"
11996,"Greer, SC",13061,"Laredo, TX"
11996,"Greer, SC",14761,"Sanford, FL"
11996,"Greer, SC",14112,"St. Petersburg, FL"
11996,"Greer, SC",14761,"Sanford, FL"
11996,"Greer, SC",14112,"St. Petersburg, FL"
11996,"Greer, SC",11697,"Fort Lauderdale, FL"
11996,"Greer, SC",10397,"Atlanta, GA"
11996,"Greer, SC",10397,"Atlanta, GA"
11996,"Greer, SC",10208,"Augusta, GA"
11996,"Greer, SC",10397,"Atlanta, GA"
11996,"Greer, SC",10431,"Asheville, NC"
11996,"Greer, SC",11433,"Detroit, MI"
11996,"Greer, SC",10397,"Atlanta, GA"
11996,"Greer, SC",10397,"Atlanta, GA"
11996,"Greer, SC",11618,"Newark, NJ"
11996,"Greer, SC",12953,"New York, NY"
11996,"Greer, SC",13061,"Laredo, TX"
11996,"Greer, SC",10821,"Baltimore, MD"
11996,"Greer, SC",10397,"Atlanta, GA"
11996,"Greer, SC",10821,"Baltimore, MD"
11996,"Greer, SC",12191,"Houston, TX"
11996,"Greer, SC",10397,"Atlanta, GA"
11996,"Greer, SC",10397,"Atlanta, GA"
11996,"Greer, SC",13244,"Memphis, TN"
11996,"Greer, SC",10397,"Atlanta, GA"
11996,"Greer, SC",14730,"Louisville, KY"
11996,"Greer, SC",12197,"White Plains, NY"
11996,"Greer, SC",10693,"Nashville, TN"
11996,"Greer, SC",15374,"Tupelo, MS"
11996,"Greer, SC",15304,"Tampa, FL"
11996,"Greer, SC",13204,"Orlando, FL"
11997,"Gustavus, AK",10666,"Bellingham, WA"
11997,"Gustavus, AK",12523,"Juneau, AK"
11997,"Gustavus, AK",12523,"Juneau, AK"
11997,"Gustavus, AK",12175,"Haines, AK"
11997,"Gustavus, AK",12523,"Juneau, AK"
11997,"Gustavus, AK",11997,"Gustavus, AK"
11997,"Gustavus, AK",12171,"Hoonah, AK"
11997,"Gustavus, AK",12175,"Haines, AK"
11997,"Gustavus, AK",12523,"Juneau, AK"
11997,"Gustavus, AK",11545,"Elfin Cove, AK"
11997,"Gustavus, AK",12523,"Juneau, AK"
11997,"Gustavus, AK",12523,"Juneau, AK"
11997,"Gustavus, AK",12523,"Juneau, AK"
11997,"Gustavus, AK",12523,"Juneau, AK"
11997,"Gustavus, AK",12523,"Juneau, AK"
11997,"Gustavus, AK",12523,"Juneau, AK"
12003,"Great Falls, MT",10849,"Bozeman, MT"
12003,"Great Falls, MT",11648,"Kalispell, MT"
12003,"Great Falls, MT",12003,"Great Falls, MT"
12003,"Great Falls, MT",13486,"Missoula, MT"
12003,"Great Falls, MT",14747,"Seattle, WA"
12003,"Great Falls, MT",13930,"Chicago, IL"
12003,"Great Falls, MT",14869,"Salt Lake City, UT"
12003,"Great Falls, MT",11648,"Kalispell, MT"
12003,"Great Falls, MT",11292,"Denver, CO"
12003,"Great Falls, MT",14869,"Salt Lake City, UT"
12003,"Great Falls, MT",11292,"Denver, CO"
12003,"Great Falls, MT",11908,"Glasgow, MT"
12003,"Great Falls, MT",11648,"Kalispell, MT"
12003,"Great Falls, MT",10849,"Bozeman, MT"
12003,"Great Falls, MT",13244,"Memphis, TN"
12003,"Great Falls, MT",10620,"Billings, MT"
12003,"Great Falls, MT",13244,"Memphis, TN"
12003,"Great Falls, MT",13198,"Kansas City, MO"
12003,"Great Falls, MT",11648,"Kalispell, MT"
12003,"Great Falls, MT",13486,"Missoula, MT"
12003,"Great Falls, MT",10849,"Bozeman, MT"
12003,"Great Falls, MT",11292,"Denver, CO"
12003,"Great Falls, MT",14869,"Salt Lake City, UT"
12003,"Great Falls, MT",11292,"Denver, CO"
12003,"Great Falls, MT",12889,"Las Vegas, NV"
12003,"Great Falls, MT",12889,"Las Vegas, NV"
12007,"Columbus, MS",12598,"Arlington, TX"
12007,"Columbus, MS",10208,"Augusta, GA"
12007,"Columbus, MS",10397,"Atlanta, GA"
12012,"Gunnison, CO",11292,"Denver, CO"
12012,"Gunnison, CO",11259,"Dallas, TX"
12012,"Gunnison, CO",12266,"Houston, TX"
12016,"Guam, TT",12173,"Honolulu, HI"
12016,"Guam, TT",14955,"Saipan, TT"
12016,"Guam, TT",12173,"Honolulu, HI"
12016,"Guam, TT",12173,"Honolulu, HI"
12016,"Guam, TT",14771,"San Francisco, CA"
12016,"Guam, TT",12173,"Honolulu, HI"
12016,"Guam, TT",14582,"Rota, TT"
12016,"Guam, TT",14582,"Rota, TT"
12016,"Guam, TT",14955,"Saipan, TT"
12016,"Guam, TT",15215,"Tinian, TT"
12016,"Guam, TT",14582,"Rota, TT"
12016,"Guam, TT",14582,"Rota, TT"
12016,"Guam, TT",14955,"Saipan, TT"
12018,"Gallup, NM",10140,"Albuquerque, NM"
12018,"Gallup, NM",11711,"Farmington, NM"
12018,"Gallup, NM",10140,"Albuquerque, NM"
12018,"Gallup, NM",11711,"Farmington, NM"
12055,"Gary, IN",16091,"Detroit, MI"
12055,"Gary, IN",12265,"Niagara Falls, NY"
12055,"Gary, IN",13871,"Omaha, NE"
12055,"Gary, IN",12278,"Wichita, KS"
12055,"Gary, IN",14100,"Philadelphia, PA"
12055,"Gary, IN",14730,"Louisville, KY"
12055,"Gary, IN",13898,"Miami, FL"
12079,"Hobart Bay, AK",12523,"Juneau, AK"
12087,"Holy Cross, AK",14816,"Shageluk, AK"
12087,"Holy Cross, AK",10313,"Anvik, AK"
12087,"Holy Cross, AK",10304,"Aniak, AK"
12087,"Holy Cross, AK",14816,"Shageluk, AK"
12087,"Holy Cross, AK",10313,"Anvik, AK"
12087,"Holy Cross, AK",12676,"Grayling, AK"
12087,"Holy Cross, AK",10304,"Aniak, AK"
12087,"Holy Cross, AK",10551,"Bethel, AK"
12094,"Hayden, CO",11292,"Denver, CO"
12094,"Hayden, CO",11292,"Denver, CO"
12094,"Hayden, CO",11122,"Casper, WY"
12094,"Hayden, CO",11292,"Denver, CO"
12094,"Hayden, CO",15618,"Van Nuys, CA"
12094,"Hayden, CO",12889,"Las Vegas, NV"
12119,"Hagerstown, MD",13577,"Myrtle Beach, SC"
12119,"Hagerstown, MD",14761,"Sanford, FL"
12119,"Hagerstown, MD",14112,"St. Petersburg, FL"
12119,"Hagerstown, MD",13577,"Myrtle Beach, SC"
12119,"Hagerstown, MD",14761,"Sanford, FL"
12119,"Hagerstown, MD",14112,"St. Petersburg, FL"
12122,"Hogatza, AK",10299,"Anchorage, AK"
12124,"Hilton Head, SC",11298,"Dallas/Fort Worth, TX"
12124,"Hilton Head, SC",10980,"Chattanooga, TN"
12124,"Hilton Head, SC",13930,"Chicago, IL"
12124,"Hilton Head, SC",11618,"Newark, NJ"
12124,"Hilton Head, SC",10208,"Augusta, GA"
12124,"Hilton Head, SC",11057,"Charlotte, NC"
12124,"Hilton Head, SC",14100,"Philadelphia, PA"
12124,"Hilton Head, SC",12953,"New York, NY"
12124,"Hilton Head, SC",10397,"Atlanta, GA"
12124,"Hilton Head, SC",10721,"Boston, MA"
12124,"Hilton Head, SC",11278,"Washington, DC"
12124,"Hilton Head, SC",14685,"Savannah, GA"
12124,"Hilton Head, SC",13930,"Chicago, IL"
12124,"Hilton Head, SC",11618,"Newark, NJ"
12124,"Hilton Head, SC",10434,"Scranton/Wilkes-Barre, PA"
12124,"Hilton Head, SC",12264,"Washington, DC"
12124,"Hilton Head, SC",10821,"Baltimore, MD"
12124,"Hilton Head, SC",11618,"Newark, NJ"
12124,"Hilton Head, SC",12264,"Washington, DC"
12127,"Hawthorne, CA",14107,"Phoenix, AZ"
12127,"Hawthorne, CA",13388,"Mammoth Lakes, CA"
12127,"Hawthorne, CA",12889,"Las Vegas, NV"
12127,"Hawthorne, CA",12127,"Hawthorne, CA"
12127,"Hawthorne, CA",15815,"Hamilton, MT"
12127,"Hawthorne, CA",12436,"Inyokern, CA"
12127,"Hawthorne, CA",13771,"Mountain View, CA"
12127,"Hawthorne, CA",14869,"Salt Lake City, UT"
12127,"Hawthorne, CA",14869,"Salt Lake City, UT"
12127,"Hawthorne, CA",12889,"Las Vegas, NV"
12127,"Hawthorne, CA",11650,"Minneapolis, MN"
12127,"Hawthorne, CA",15454,"Quincy, IL"
12127,"Hawthorne, CA",14908,"Santa Ana, CA"
12127,"Hawthorne, CA",15023,"Santa Rosa, CA"
12127,"Hawthorne, CA",15051,"Silver City/Hurley, NM"
12127,"Hawthorne, CA",11041,"Carlsbad, CA"
12127,"Hawthorne, CA",12889,"Las Vegas, NV"
12129,"Hibbing, MN",13487,"Minneapolis, MN"
12132,"Lake Havasu City, AZ",13785,"Yuma, AZ"
12132,"Lake Havasu City, AZ",14107,"Phoenix, AZ"
12132,"Lake Havasu City, AZ",13785,"Yuma, AZ"
12132,"Lake Havasu City, AZ",14107,"Phoenix, AZ"
12134,"Honolulu, HI",15422,"Guam, TT"
12134,"Honolulu, HI",13656,"Fallon, NV"
12134,"Honolulu, HI",15045,"Fairfield, CA"
12134,"Honolulu, HI",15422,"Guam, TT"
12136,"Hillsboro, OR",16091,"Detroit, MI"
12136,"Hillsboro, OR",15618,"Van Nuys, CA"
12141,"Healy, AK",11630,"Fairbanks, AK"
12141,"Healy, AK",11214,"Coldfoot, AK"
12141,"Healy, AK",12141,"Healy, AK"
12149,"Hickory, NC",11637,"Fargo, ND"
12156,"Helena, MT",14747,"Seattle, WA"
12156,"Helena, MT",14869,"Salt Lake City, UT"
12156,"Helena, MT",11292,"Denver, CO"
12156,"Helena, MT",11292,"Denver, CO"
12171,"Hoonah, AK",12523,"Juneau, AK"
12171,"Hoonah, AK",11997,"Gustavus, AK"
12171,"Hoonah, AK",12610,"Kake, AK"
12171,"Hoonah, AK",12523,"Juneau, AK"
12171,"Hoonah, AK",11997,"Gustavus, AK"
12171,"Hoonah, AK",12523,"Juneau, AK"
12171,"Hoonah, AK",12523,"Juneau, AK"
12171,"Hoonah, AK",12523,"Juneau, AK"
12171,"Hoonah, AK",11619,"Excursion Inlet, AK"
12171,"Hoonah, AK",14797,"Skagway, AK"
12171,"Hoonah, AK",12523,"Juneau, AK"
12171,"Hoonah, AK",12523,"Juneau, AK"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",14747,"Seattle, WA"
12173,"Honolulu, HI",14771,"San Francisco, CA"
12173,"Honolulu, HI",14222,"Pago Pago, TT"
12173,"Honolulu, HI",12016,"Guam, TT"
12173,"Honolulu, HI",13891,"Ontario, CA"
12173,"Honolulu, HI",12758,"Kona, HI"
12173,"Honolulu, HI",13830,"Kahului, HI"
12173,"Honolulu, HI",12402,"Hilo, HI"
12173,"Honolulu, HI",12982,"Lihue, HI"
12173,"Honolulu, HI",12758,"Kona, HI"
12173,"Honolulu, HI",14893,"Sacramento, CA"
12173,"Honolulu, HI",12889,"Las Vegas, NV"
12173,"Honolulu, HI",14679,"San Diego, CA"
12173,"Honolulu, HI",14747,"Seattle, WA"
12173,"Honolulu, HI",14057,"Portland, OR"
12173,"Honolulu, HI",13830,"Kahului, HI"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",10721,"Boston, MA"
12173,"Honolulu, HI",14107,"Phoenix, AZ"
12173,"Honolulu, HI",14771,"San Francisco, CA"
12173,"Honolulu, HI",10423,"Austin, TX"
12173,"Honolulu, HI",12758,"Kona, HI"
12173,"Honolulu, HI",12478,"New York, NY"
12173,"Honolulu, HI",13204,"Orlando, FL"
12173,"Honolulu, HI",12954,"Long Beach, CA"
12173,"Honolulu, HI",13891,"Ontario, CA"
12173,"Honolulu, HI",13796,"Oakland, CA"
12173,"Honolulu, HI",13830,"Kahului, HI"
12173,"Honolulu, HI",12402,"Hilo, HI"
12173,"Honolulu, HI",14831,"San Jose, CA"
12173,"Honolulu, HI",14771,"San Francisco, CA"
12173,"Honolulu, HI",12982,"Lihue, HI"
12173,"Honolulu, HI",12758,"Kona, HI"
12173,"Honolulu, HI",13830,"Kahului, HI"
12173,"Honolulu, HI",13830,"Kahului, HI"
12173,"Honolulu, HI",14222,"Pago Pago, TT"
12173,"Honolulu, HI",14747,"Seattle, WA"
12173,"Honolulu, HI",13830,"Kahului, HI"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",12758,"Kona, HI"
12173,"Honolulu, HI",13109,"Kalaupapa, HI"
12173,"Honolulu, HI",13034,"Lanai, HI"
12173,"Honolulu, HI",12492,"Kapalua, HI"
12173,"Honolulu, HI",13347,"Hoolehua, HI"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",12982,"Lihue, HI"
12173,"Honolulu, HI",11298,"Dallas/Fort Worth, TX"
12173,"Honolulu, HI",11298,"Dallas/Fort Worth, TX"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",14107,"Phoenix, AZ"
12173,"Honolulu, HI",13034,"Lanai, HI"
12173,"Honolulu, HI",12492,"Kapalua, HI"
12173,"Honolulu, HI",13347,"Hoolehua, HI"
12173,"Honolulu, HI",12982,"Lihue, HI"
12173,"Honolulu, HI",13891,"Ontario, CA"
12173,"Honolulu, HI",13796,"Oakland, CA"
12173,"Honolulu, HI",13244,"Memphis, TN"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",13796,"Oakland, CA"
12173,"Honolulu, HI",13244,"Memphis, TN"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",14771,"San Francisco, CA"
12173,"Honolulu, HI",14908,"Santa Ana, CA"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",14771,"San Francisco, CA"
12173,"Honolulu, HI",12758,"Kona, HI"
12173,"Honolulu, HI",12266,"Houston, TX"
12173,"Honolulu, HI",11292,"Denver, CO"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",14771,"San Francisco, CA"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",14771,"San Francisco, CA"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",12016,"Guam, TT"
12173,"Honolulu, HI",14771,"San Francisco, CA"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",14771,"San Francisco, CA"
12173,"Honolulu, HI",13930,"Chicago, IL"
12173,"Honolulu, HI",13930,"Chicago, IL"
12173,"Honolulu, HI",14771,"San Francisco, CA"
12173,"Honolulu, HI",13830,"Kahului, HI"
12173,"Honolulu, HI",12402,"Hilo, HI"
12173,"Honolulu, HI",12982,"Lihue, HI"
12173,"Honolulu, HI",12758,"Kona, HI"
12173,"Honolulu, HI",10397,"Atlanta, GA"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",13487,"Minneapolis, MN"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",14747,"Seattle, WA"
12173,"Honolulu, HI",14869,"Salt Lake City, UT"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",13487,"Minneapolis, MN"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",14747,"Seattle, WA"
12173,"Honolulu, HI",13487,"Minneapolis, MN"
12173,"Honolulu, HI",12758,"Kona, HI"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",14057,"Portland, OR"
12173,"Honolulu, HI",14679,"San Diego, CA"
12173,"Honolulu, HI",14747,"Seattle, WA"
12173,"Honolulu, HI",14771,"San Francisco, CA"
12173,"Honolulu, HI",14831,"San Jose, CA"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",14057,"Portland, OR"
12173,"Honolulu, HI",14679,"San Diego, CA"
12173,"Honolulu, HI",14747,"Seattle, WA"
12173,"Honolulu, HI",14771,"San Francisco, CA"
12173,"Honolulu, HI",14831,"San Jose, CA"
12173,"Honolulu, HI",12954,"Long Beach, CA"
12173,"Honolulu, HI",14893,"Sacramento, CA"
12173,"Honolulu, HI",12889,"Las Vegas, NV"
12173,"Honolulu, HI",13796,"Oakland, CA"
12173,"Honolulu, HI",14679,"San Diego, CA"
12173,"Honolulu, HI",13830,"Kahului, HI"
12173,"Honolulu, HI",12402,"Hilo, HI"
12173,"Honolulu, HI",12892,"Los Angeles, CA"
12173,"Honolulu, HI",14831,"San Jose, CA"
12173,"Honolulu, HI",14107,"Phoenix, AZ"
12173,"Honolulu, HI",12982,"Lihue, HI"
12173,"Honolulu, HI",12758,"Kona, HI"
12173,"Honolulu, HI",12954,"Long Beach, CA"
12173,"Honolulu, HI",12889,"Las Vegas, NV"
12173,"Honolulu, HI",13796,"Oakland, CA"
12173,"Honolulu, HI",14679,"San Diego, CA"
12173,"Honolulu, HI",13830,"Kahului, HI"
12173,"Honolulu, HI",12402,"Hilo, HI"
12173,"Honolulu, HI",14831,"San Jose, CA"
12173,"Honolulu, HI",14107,"Phoenix, AZ"
12173,"Honolulu, HI",12982,"Lihue, HI"
12173,"Honolulu, HI",12758,"Kona, HI"
12173,"Honolulu, HI",12016,"Guam, TT"
12173,"Honolulu, HI",13891,"Ontario, CA"
12173,"Honolulu, HI",12982,"Lihue, HI"
12173,"Honolulu, HI",14691,"San Bernardino, CA"
12173,"Honolulu, HI",13891,"Ontario, CA"
12173,"Honolulu, HI",10299,"Anchorage, AK"
12173,"Honolulu, HI",12758,"Kona, HI"
12173,"Honolulu, HI",13891,"Ontario, CA"
12173,"Honolulu, HI",10299,"Anchorage, AK"
12173,"Honolulu, HI",10327,"Napa, CA"
12173,"Honolulu, HI",13796,"Oakland, CA"
12173,"Honolulu, HI",13891,"Ontario, CA"
12174,"Hana, HI",13830,"Kahului, HI"
12175,"Haines, AK",12523,"Juneau, AK"
12175,"Haines, AK",14797,"Skagway, AK"
12175,"Haines, AK",12171,"Hoonah, AK"
12175,"Haines, AK",12523,"Juneau, AK"
12175,"Haines, AK",14797,"Skagway, AK"
12175,"Haines, AK",12523,"Juneau, AK"
12175,"Haines, AK",12523,"Juneau, AK"
12175,"Haines, AK",12523,"Juneau, AK"
12175,"Haines, AK",14797,"Skagway, AK"
12175,"Haines, AK",12523,"Juneau, AK"
12177,"Hobbs, NM",12266,"Houston, TX"
12177,"Hobbs, NM",12266,"Houston, TX"
12177,"Hobbs, NM",11292,"Denver, CO"
12177,"Hobbs, NM",10171,"Dallas, TX"
12184,"Homer, AK",10299,"Anchorage, AK"
12184,"Homer, AK",10299,"Anchorage, AK"
12184,"Homer, AK",14004,"Everett, WA"
12184,"Homer, AK",10299,"Anchorage, AK"
12184,"Homer, AK",10299,"Anchorage, AK"
12184,"Homer, AK",10299,"Anchorage, AK"
12184,"Homer, AK",14942,"Seldovia, AK"
12184,"Homer, AK",14088,"Port Graham, AK"
12184,"Homer, AK",12184,"Homer, AK"
12184,"Homer, AK",15086,"Soldotna, AK"
12184,"Homer, AK",14013,"Palmer, AK"
12184,"Homer, AK",15579,"Valdez, AK"
12184,"Homer, AK",15069,"Seward, AK"
12184,"Homer, AK",11555,"Kenai, AK"
12184,"Homer, AK",10170,"Kodiak, AK"
12184,"Homer, AK",15579,"Valdez, AK"
12184,"Homer, AK",10926,"Cordova, AK"
12184,"Homer, AK",14088,"Port Graham, AK"
12184,"Homer, AK",12649,"Nanwalek, AK"
12184,"Homer, AK",12184,"Homer, AK"
12184,"Homer, AK",14942,"Seldovia, AK"
12184,"Homer, AK",10016,"Hallo Bay, AK"
12184,"Homer, AK",10085,"Chinitna Bay, AK"
12184,"Homer, AK",10065,"Silver Salmon Creek, AK"
12190,"Hot Springs, AR",13244,"Memphis, TN"
12190,"Hot Springs, AR",11298,"Dallas/Fort Worth, TX"
12191,"Houston, TX",11421,"Destin, FL"
12191,"Houston, TX",10781,"Baton Rouge, LA"
12191,"Houston, TX",11259,"Dallas, TX"
12191,"Houston, TX",12889,"Las Vegas, NV"
12191,"Houston, TX",13204,"Orlando, FL"
12191,"Houston, TX",12889,"Las Vegas, NV"
12191,"Houston, TX",13204,"Orlando, FL"
12191,"Houston, TX",13303,"Miami, FL"
12191,"Houston, TX",14683,"San Antonio, TX"
12191,"Houston, TX",13655,"New Orleans, LA"
12191,"Houston, TX",11259,"Dallas, TX"
12191,"Houston, TX",14150,"Pellston, MI"
12191,"Houston, TX",11982,"Killeen, TX"
12191,"Houston, TX",11298,"Dallas/Fort Worth, TX"
12191,"Houston, TX",11298,"Dallas/Fort Worth, TX"
12191,"Houston, TX",11298,"Dallas/Fort Worth, TX"
12191,"Houston, TX",13930,"Chicago, IL"
12191,"Houston, TX",13487,"Minneapolis, MN"
12191,"Houston, TX",13204,"Orlando, FL"
12191,"Houston, TX",11973,"Gulfport/Biloxi, MS"
12191,"Houston, TX",13256,"Mission/McAllen/Edinburg, TX"
12191,"Houston, TX",14057,"Portland, OR"
12191,"Houston, TX",11298,"Dallas/Fort Worth, TX"
12191,"Houston, TX",10423,"Austin, TX"
12191,"Houston, TX",15618,"Van Nuys, CA"
12191,"Houston, TX",14050,"Atlanta, GA"
12191,"Houston, TX",10431,"Asheville, NC"
12191,"Houston, TX",10466,"Phoenix, AZ"
12191,"Houston, TX",15412,"Knoxville, TN"
12191,"Houston, TX",10431,"Asheville, NC"
12191,"Houston, TX",10466,"Phoenix, AZ"
12191,"Houston, TX",11423,"Des Moines, IA"
12191,"Houston, TX",14314,"Provo, UT"
12191,"Houston, TX",10397,"Atlanta, GA"
12191,"Houston, TX",11259,"Dallas, TX"
12191,"Houston, TX",10397,"Atlanta, GA"
12191,"Houston, TX",10559,"Seattle, WA"
12191,"Houston, TX",10647,"Cleveland, OH"
12191,"Houston, TX",10721,"Boston, MA"
